Tweet,URL,Date
"@divyajyotiuk I remember very well, Divyajyoti ❤️

This would not have been possible without your support.",https://twitter.com/Prathkum/status/1403008479133003776,2021-06-10 15:17:42+00:00
"@EdtechByMeera I created notes on paper, then I complied them into an book and published it on gumroad. As easy as that 😁",https://twitter.com/Prathkum/status/1403007988168749071,2021-06-10 15:15:45+00:00
@giuzioale @traversymedia @KevinJPowell @jonasschmedtman @csaba_kissi @wesbos @frontenddude @5t3ph @oliverjumpertz @devinDford @tanoaksam These are some really big names. Don't know I'm fit here or not. Thanks for mentioning me BTW ❤️,https://twitter.com/Prathkum/status/1403007005007106052,2021-06-10 15:11:51+00:00
@Mohdhuz55800257 Learn CSS,https://twitter.com/Prathkum/status/1403006637267329028,2021-06-10 15:10:23+00:00
"@csaba_kissi @oliverjumpertz @TheJackForge @FrancescoCiull4 @traversymedia This is a great analogy, Csaba 😂Thanks for mentioning me with Brad. Its a pleasure for me",https://twitter.com/Prathkum/status/1402984866648526860,2021-06-10 13:43:53+00:00
"Addendum

HTML and CSS are sometimes enough to start your journey as a developer and make some money. I did my first freelancing projects using HTML and CSS only

If you also want to start your career as a freelancer, check this bundle by @study_web_dev 

https://t.co/0d3XZcC94Y https://t.co/yeQcyBwBpj",https://twitter.com/Prathkum/status/1402984351298588672,2021-06-10 13:41:50+00:00
"Great!! I think that's pretty much it in order to give you a quick overview. If you have any doubts, feel free to drop a comment below

If you like this thread, a retweet means a lot 💖",https://twitter.com/Prathkum/status/1402984350044491777,2021-06-10 13:41:49+00:00
"In this thread, I have compiled some general tips to make your website responsive 

https://t.co/P2f4yNA5zm",https://twitter.com/Prathkum/status/1402984348748374040,2021-06-10 13:41:49+00:00
"1. Use meta viewport element
2. Don't use a large fixed width
3. Try to use Layouts
4. Use box-sizing: border-box
5. Media Queries are saviour
6. Use ""auto"" in media
7. Use frameworks if possible",https://twitter.com/Prathkum/status/1402984347565576198,2021-06-10 13:41:49+00:00
"Responsive web design is little tricky but not so tough to master. There are few quick points you need to remember while writing CSS code

I would suggest you to take care of responsiveness while writing CSS rather than handling responsiveness in the end.",https://twitter.com/Prathkum/status/1402984346361864192,2021-06-10 13:41:49+00:00
"Hmm, awesome!! I think you're all set to learn about responsiveness here. 

Don't skip it. There are millions of devices on which your website is viewed.",https://twitter.com/Prathkum/status/1402984345015492611,2021-06-10 13:41:48+00:00
"Layouts can save your time as well. It's an important concept to learn because it plays an important role in responsive web design(RWD)

https://t.co/XtbgA0eWBf",https://twitter.com/Prathkum/status/1402984343522320387,2021-06-10 13:41:48+00:00
"Up to this point, you have some decent knowledge of styling your website. It would be great if you learn about a layout system now.

Flex and Grid

Grid is a little bit tough to master but flex isn't",https://twitter.com/Prathkum/status/1402984342217924619,2021-06-10 13:41:48+00:00
"I have already written a detailed thread on CSS positioning, If you're interested check it out.

https://t.co/M4ulcGqSQl",https://twitter.com/Prathkum/status/1402984340854689803,2021-06-10 13:41:47+00:00
"Alright moving further, We have CSS positioning.

From here, a bit tricky CSS starts. Using CSS positioning you can change the position of your element. This might seems a bit tough but you can learn it in 2-3 days",https://twitter.com/Prathkum/status/1402984339554529287,2021-06-10 13:41:47+00:00
"You just need to look at few font properties. For ex,

🔹 font-family
🔹 font-weight
🔹 font-size",https://twitter.com/Prathkum/status/1402984338321383434,2021-06-10 13:41:47+00:00
"There are five basic classifications of fonts: 

1. serif 
2. sans serif 
3. script 
4. monospaced
5. display

Give this article a read for more detailed explanation

https://t.co/077FP0f0zz",https://twitter.com/Prathkum/status/1402984336966635538,2021-06-10 13:41:46+00:00
"Moving forward, typography is an essential thing of web page. A good font can make your webpage and establish a strong visual hierarchy, provide a graphic balance to the website, and set the product's overall tone.

You can add free fonts from Google's official site",https://twitter.com/Prathkum/status/1402984335796441101,2021-06-10 13:41:46+00:00
"Border are used to set the color, width and style to elements. You can learn it in 5 min

Some good border selection can give your element a good pleasant look",https://twitter.com/Prathkum/status/1402984334487744514,2021-06-10 13:41:46+00:00
"Proper and uniform separation of elements is something that can give your webpage an appealing look. Margin and padding can do this for you. 

Give this article a short read for a Definitive guide of padding and margin
https://t.co/eEEHcxwchQ",https://twitter.com/Prathkum/status/1402984332990455819,2021-06-10 13:41:45+00:00
"Height and width properties are pretty intuitive. These are used to set fixed height and width to the element
 
I suggest giving a look at max, min-width, and max, min-height properties as well.",https://twitter.com/Prathkum/status/1402984331778281483,2021-06-10 13:41:45+00:00
"Don't think that background property is just for setting the solid color. Background is a shorthand property for background-image, background-position etc..",https://twitter.com/Prathkum/status/1402984328917708803,2021-06-10 13:41:44+00:00
"There are a lot of great color palette out there using which you can generate pleasant color schemes

Check this great tool for generating accessible colors

https://t.co/ndsgBauTEc https://t.co/EPHqTEFIBF",https://twitter.com/Prathkum/status/1402984327336501267,2021-06-10 13:41:44+00:00
"CSS is a stylesheet language that serves one great purpose. It makes your website visually good

Consider this amazon website with and without CSS 👇🏻 https://t.co/wLXrI6021w",https://twitter.com/Prathkum/status/1402984322458480655,2021-06-10 13:41:43+00:00
"Introduction to CSS 🎨

CSS is an amazing and unique language that servers a great purpose. We can make our website visually good using CSS. It describes the presentation of web pages, including typography, layouts, color, etc

Let's break it down 🧵👇🏻 https://t.co/cMLP6JlCyP",https://twitter.com/Prathkum/status/1402984320608837635,2021-06-10 13:41:42+00:00
"@SatBangaruGiri Interesting question! I think the tag is just a tag alone like, &lt;h1&gt;&lt;/h1&gt; and element contain some content enclosed in the tag",https://twitter.com/Prathkum/status/1402969482952282112,2021-06-10 12:42:45+00:00
@MostakimOmey @arunontwitr Try to interact with others in the comment section,https://twitter.com/Prathkum/status/1402968844185055235,2021-06-10 12:40:13+00:00
@manavshah_06 @therajatkapoor Awesome! I hope you'll enjoy the book,https://twitter.com/Prathkum/status/1402968580040183814,2021-06-10 12:39:10+00:00
@MrAhmadAwais Thank you ❤️,https://twitter.com/Prathkum/status/1402968157019463687,2021-06-10 12:37:29+00:00
@arunontwitr Go for it🚀,https://twitter.com/Prathkum/status/1402950289200607239,2021-06-10 11:26:29+00:00
@tibo_maker Win the trust of your audience,https://twitter.com/Prathkum/status/1402935679718334473,2021-06-10 10:28:25+00:00
"@EddyVinckk It is! Thank you, Eddy❤️",https://twitter.com/Prathkum/status/1402935215903760385,2021-06-10 10:26:35+00:00
@FrancescoCiull4 Sure! Our previous video was a great experience for me and since then I have made some progress. Looking forward 🔥,https://twitter.com/Prathkum/status/1402931622282817539,2021-06-10 10:12:18+00:00
@thevenusbhatia I'll hire you once I start my company lol,https://twitter.com/Prathkum/status/1402931280572911619,2021-06-10 10:10:57+00:00
"@swastika0015 Thanks, Swastika 🙏",https://twitter.com/Prathkum/status/1402931203569684483,2021-06-10 10:10:38+00:00
"@FrancescoCiull4 Thank you, Francesco 🔥❤️",https://twitter.com/Prathkum/status/1402930990985535490,2021-06-10 10:09:48+00:00
@fiknahs https://t.co/s6WAFEGS1D,https://twitter.com/Prathkum/status/1402930865932406787,2021-06-10 10:09:18+00:00
@Ashif_Hssn My parents are so proud of me right now 😅,https://twitter.com/Prathkum/status/1402930740136845316,2021-06-10 10:08:48+00:00
@MakadiaHarsh True! Consistency is the key in all aspects,https://twitter.com/Prathkum/status/1402930442043490308,2021-06-10 10:07:37+00:00
"@SimonHoiberg Before joining Twitter, my father was my only source of income, but now I have many other contracts too",https://twitter.com/Prathkum/status/1402929742861389827,2021-06-10 10:04:50+00:00
@csaba_kissi Yes! Working fine for some small codes,https://twitter.com/Prathkum/status/1402928837676048386,2021-06-10 10:01:14+00:00
@rakeshvix5 @csaba_kissi https://t.co/s6WAFEGS1D,https://twitter.com/Prathkum/status/1402928682767831043,2021-06-10 10:00:37+00:00
@csaba_kissi This is huge! 🔥,https://twitter.com/Prathkum/status/1402928557391704070,2021-06-10 10:00:07+00:00
"@aaditsh Thanks, Aadit ❤️",https://twitter.com/Prathkum/status/1402928122832457740,2021-06-10 09:58:24+00:00
@Socialistesque My Twitter profile is the biggest preview of my content😅,https://twitter.com/Prathkum/status/1402927993173909509,2021-06-10 09:57:53+00:00
"@csaba_kissi Thanks, Csaba! All due to you",https://twitter.com/Prathkum/status/1402926726603186177,2021-06-10 09:52:51+00:00
Alright! Over $2000 total revenue in a week since I launched my eBook 😍,https://twitter.com/Prathkum/status/1402925907376025610,2021-06-10 09:49:36+00:00
"I found an amazing website

A super cool tool where you can convert code from one programming language into another.

🔗 https://t.co/hvtKYuqpss https://t.co/gZl0ZWu2eo",https://twitter.com/Prathkum/status/1402923893225136129,2021-06-10 09:41:35+00:00
@abhinovpankaj1 Haha! That's easy and convenient,https://twitter.com/Prathkum/status/1402878476063940609,2021-06-10 06:41:07+00:00
@chandan_py_js Nice! I should also try this time lapse video,https://twitter.com/Prathkum/status/1402877886290305029,2021-06-10 06:38:46+00:00
@kimtechuiux Good to know that! It took me three years to actually understand the importance of consistency.,https://twitter.com/Prathkum/status/1402699056636329984,2021-06-09 18:48:10+00:00
@Ashif_Hssn Yeah! Take some rest,https://twitter.com/Prathkum/status/1402698359815557124,2021-06-09 18:45:24+00:00
"@Craig_oNEWord I would prefer being tortoise 

https://t.co/onl27UgEWb",https://twitter.com/Prathkum/status/1402690051213987841,2021-06-09 18:12:23+00:00
Speed ​​doesn't matter if you're consistent,https://twitter.com/Prathkum/status/1402689212592230403,2021-06-09 18:09:03+00:00
@andrasbacsai @codesandbox How about hiring me as a CSS artist 😬😉,https://twitter.com/Prathkum/status/1402687263008452610,2021-06-09 18:01:18+00:00
"6. CSS Pro Tip

- As the repo name suggests, In this repo you'll find a lot of tips and tricks that can help you to become a CSS pro

🔗 https://t.co/5haB2xTWuz https://t.co/xGGkFvY0JB",https://twitter.com/Prathkum/status/1402661182708801540,2021-06-09 16:17:40+00:00
"5. Awesome CSS

- A curated contents of amazing CSS

🔗 https://t.co/Jdm7zVzg4Z https://t.co/isZ2c9hyL0",https://twitter.com/Prathkum/status/1402661181094043653,2021-06-09 16:17:40+00:00
"4. Magic of CSS

- A CSS course to turn you into a magician

🔗 https://t.co/nZG0GYAJxZ https://t.co/QripZNWvuT",https://twitter.com/Prathkum/status/1402661179827310596,2021-06-09 16:17:40+00:00
"3. Hover

- A collection of CSS3 powered hover effects to be applied to links, buttons, logos, SVG, featured images, and so on

🔗 https://t.co/bIGEEPunJj https://t.co/vRpfZ5BUO2",https://twitter.com/Prathkum/status/1402661178468454404,2021-06-09 16:17:39+00:00
"2. Spin Kit

- A collection of loading indicators animated with CSS

🔗 https://t.co/y75z3G2EyP https://t.co/uP5WSrGv3n",https://twitter.com/Prathkum/status/1402661177226838016,2021-06-09 16:17:39+00:00
"1. Awesome CSS Learning

- A tiny list limited to the best CSS Learning Resources

🔗 https://t.co/3HC6CtXc0X https://t.co/JPQbyp9KzA",https://twitter.com/Prathkum/status/1402661176090181640,2021-06-09 16:17:39+00:00
"6 GitHub repositories that can help you in writing better CSS code 

🧵 👇🏻",https://twitter.com/Prathkum/status/1402661175310131204,2021-06-09 16:17:39+00:00
@shrutibalasa @ThirusOfficial Quality content always find its way 😍,https://twitter.com/Prathkum/status/1402660615865257986,2021-06-09 16:15:25+00:00
@IUdecode Good luck to you too!,https://twitter.com/Prathkum/status/1402659971926347783,2021-06-09 16:12:52+00:00
"Another ""CSS Cheat Sheet"" giveaway by @therajatkapoor 

Hurry up 🚀",https://twitter.com/Prathkum/status/1402659798328381443,2021-06-09 16:12:10+00:00
@NoviceLearner1 @traversymedia Spend 1-2 hours and don't rush in the beginning. Try to understand the most common concepts.,https://twitter.com/Prathkum/status/1402659582619504640,2021-06-09 16:11:19+00:00
@lghjsmn Looks good 🔥,https://twitter.com/Prathkum/status/1402659249138720777,2021-06-09 16:09:59+00:00
@MakadiaHarsh Sadly no! They need some handwritten assignment and files :(,https://twitter.com/Prathkum/status/1402658966316883971,2021-06-09 16:08:52+00:00
It was a tiring day for me. Took me a few hours but finally I finished my project report :),https://twitter.com/Prathkum/status/1402657801172709381,2021-06-09 16:04:14+00:00
"@oliverjumpertz Yay!! 😍

The Zebra party is my fav party. Congratulations, Oliver 🎉",https://twitter.com/Prathkum/status/1402574705735847937,2021-06-09 10:34:03+00:00
"@aaditsh @heyblake Congratulations, Aadit🚀",https://twitter.com/Prathkum/status/1402570440166367235,2021-06-09 10:17:06+00:00
@jptabor They denied,https://twitter.com/Prathkum/status/1402515089979109376,2021-06-09 06:37:09+00:00
@lavenderlens Thank you! Made with love are efforts,https://twitter.com/Prathkum/status/1402514554894970881,2021-06-09 06:35:02+00:00
@_pankaj_patidar Thanks 😁,https://twitter.com/Prathkum/status/1402513377054756864,2021-06-09 06:30:21+00:00
"@ShrekanthDev Thanks, Sreekanth!",https://twitter.com/Prathkum/status/1402513253184380930,2021-06-09 06:29:51+00:00
"@alyd789 Oh thanks, Alyssa!",https://twitter.com/Prathkum/status/1402513011118538755,2021-06-09 06:28:53+00:00
"@aruj_budhraja @RichaaVaid I keep it price $1 due to some reason but it is a little annoying to someone just to pull out their credit card to pay just $1
So I suggest either free or at least $5",https://twitter.com/Prathkum/status/1402512758248144898,2021-06-09 06:27:53+00:00
@JanaSunrise @nirbhayvashisht You guys forgot about HTML?,https://twitter.com/Prathkum/status/1402505880663322628,2021-06-09 06:00:33+00:00
"@EmmaBostian @verified @cherthedev I applied in the content creator category and according to their post this should have been enough. It's just a hoax, their internal parameters are different https://t.co/S7xYBqhOWA",https://twitter.com/Prathkum/status/1402341025700474880,2021-06-08 19:05:29+00:00
"@EmmaBostian @verified @cherthedev Looking at the long list at the end proves it's biased. So many qualified people are on that list.

Twitter doesn't have well written standards and what they posted to the public is just a deceit....",https://twitter.com/Prathkum/status/1402340417173999617,2021-06-08 19:03:04+00:00
@fixes_it @maxedapps @Insharamin @csaba_kissi @christian_tdl @andrasbacsai @oliverjumpertz Glad to be mentioned with so many amazing people ❤️,https://twitter.com/Prathkum/status/1402333738030178312,2021-06-08 18:36:31+00:00
"@David_Leal_7 🥺❤️

Thanks fpr thr kind words, David",https://twitter.com/Prathkum/status/1402332557681717250,2021-06-08 18:31:50+00:00
@ganeshrajadev Glad you like it ❤️,https://twitter.com/Prathkum/status/1402330238151843844,2021-06-08 18:22:37+00:00
@GTelagamsetti @Insharamin Make YouTube your best friend. Just search and you will get a plethora of videos,https://twitter.com/Prathkum/status/1402312961591418881,2021-06-08 17:13:58+00:00
@_georgemoller Yay! Thank you 😍,https://twitter.com/Prathkum/status/1402309573180940289,2021-06-08 17:00:30+00:00
"@oliverjumpertz @csaba_kissi @sunilc_ @svpino I agree here with Oliver! I have around 3000 connections on LinkedIn and all of them are my Twitter followers. I hardly post there but whenever I post something on LinkedIn, I get only 10-20 likes",https://twitter.com/Prathkum/status/1402309228644114434,2021-06-08 16:59:08+00:00
@oliverjumpertz @fixes_it Perfect trio,https://twitter.com/Prathkum/status/1402306628020367362,2021-06-08 16:48:48+00:00
"@csaba_kissi @sunilc_ @svpino 😅😅

But, 8K likes is less than 10% of my audience which is less I guess. The average numbers of likes I get is only around 1K I guess",https://twitter.com/Prathkum/status/1402305714396139526,2021-06-08 16:45:10+00:00
@AshwynUdapikar Working on a vaccine using CSS only. It will be 100% effective,https://twitter.com/Prathkum/status/1402305082494881794,2021-06-08 16:42:39+00:00
@suprabhasupi I can relate. I spent more than a day on some threads but they didn't impress much,https://twitter.com/Prathkum/status/1402304910272524291,2021-06-08 16:41:58+00:00
@PazyP I agree! It also helps me to learn faster,https://twitter.com/Prathkum/status/1402304604319014913,2021-06-08 16:40:45+00:00
@monsalvejf Thanks!!,https://twitter.com/Prathkum/status/1402304435502477313,2021-06-08 16:40:05+00:00
@sunilc_ @svpino I rarely go viral! My most liked tweet has around 8K likes only.,https://twitter.com/Prathkum/status/1402304356867657730,2021-06-08 16:39:46+00:00
"@hetu0919 @Anushkaa333 Thanks! Here is the original tweet

https://t.co/gS2pjURolU",https://twitter.com/Prathkum/status/1402304076059090946,2021-06-08 16:38:39+00:00
@Nilanth Thank you❤️,https://twitter.com/Prathkum/status/1402303806994477061,2021-06-08 16:37:35+00:00
@Moneybagtohbadt @Twitter @verified I retweeted! Thank you 😅🙏,https://twitter.com/Prathkum/status/1402303678598377473,2021-06-08 16:37:05+00:00
@fixes_it It's not all about cracking the twitter algorithm. Interaction is important 😁,https://twitter.com/Prathkum/status/1402303443616755716,2021-06-08 16:36:09+00:00
@thenawazshaikh Right now I am mentoring others through my tweets 😉,https://twitter.com/Prathkum/status/1402303219892580352,2021-06-08 16:35:15+00:00
@amaanz23 @KevinJPowell Such a pleasure for me that I featured in Kevin's video😍,https://twitter.com/Prathkum/status/1402303040758202371,2021-06-08 16:34:33+00:00
"@mzer_terdoo You can check out my eBook for more such cheat sheets

https://t.co/ykIWV6j8hO",https://twitter.com/Prathkum/status/1402302740781436931,2021-06-08 16:33:21+00:00
"For more exclusive cheat sheets and notes, you can buy my $1 CSS cheat sheets eBook 😉

https://t.co/ykIWV6j8hO https://t.co/P8NWXtp2FV",https://twitter.com/Prathkum/status/1402302009462517761,2021-06-08 16:30:27+00:00
@abhi_codes 🙏❤️,https://twitter.com/Prathkum/status/1402301148350976010,2021-06-08 16:27:01+00:00
@iamkushagraraj Make sure to visit bookmark section time to time 😉,https://twitter.com/Prathkum/status/1402300995598618628,2021-06-08 16:26:25+00:00
@tarik_khatry Yes these sheets are super helpful 🙏,https://twitter.com/Prathkum/status/1402300840312934401,2021-06-08 16:25:48+00:00
@abhi_codes So nice of you ❤️🙏,https://twitter.com/Prathkum/status/1402300668333883394,2021-06-08 16:25:07+00:00
"@oliverjumpertz Ohh nice, its pretty handy 🔥🚀",https://twitter.com/Prathkum/status/1402300547177148416,2021-06-08 16:24:38+00:00
"@oliverjumpertz Thank you, Oliver ❤️🙏",https://twitter.com/Prathkum/status/1402300406957436929,2021-06-08 16:24:05+00:00
"@EddyVinckk Thanks, Eddy ❤️🤞🏻",https://twitter.com/Prathkum/status/1402300328087748609,2021-06-08 16:23:46+00:00
@swastika0015 I love sharing content 🔥,https://twitter.com/Prathkum/status/1402300240875573254,2021-06-08 16:23:25+00:00
@Technophille Absolutely it an important thing. I always write down some important concepts and notes,https://twitter.com/Prathkum/status/1402300169262043139,2021-06-08 16:23:08+00:00
10. Arrow Functions ➡️ https://t.co/mie21IcBlK,https://twitter.com/Prathkum/status/1402285567270817794,2021-06-08 15:25:07+00:00
9. Git Workflow 🌊 https://t.co/V1knGL7ddj,https://twitter.com/Prathkum/status/1402285552339079169,2021-06-08 15:25:03+00:00
8. Semantic HTML 🤖 https://t.co/DkBVJec1QV,https://twitter.com/Prathkum/status/1402285531891834881,2021-06-08 15:24:58+00:00
7. JavaScript Functions ⚙️ https://t.co/Ex3RT5ui5A,https://twitter.com/Prathkum/status/1402285516205088776,2021-06-08 15:24:54+00:00
"6. JavaScript Event Loop ➰

https://t.co/U7t4uCZCBn https://t.co/EnBBdvifvb",https://twitter.com/Prathkum/status/1402285501747392514,2021-06-08 15:24:51+00:00
5. All types of Alignment 📊 https://t.co/J0Ez9vAZJu,https://twitter.com/Prathkum/status/1402285486102646784,2021-06-08 15:24:47+00:00
4. Alignment in Wb Layout 📊 https://t.co/UUBWWGv1nW,https://twitter.com/Prathkum/status/1402285464791371783,2021-06-08 15:24:42+00:00
3. CSS positioning ⬛◽ https://t.co/jFKb7mO5tA,https://twitter.com/Prathkum/status/1402285449305935874,2021-06-08 15:24:38+00:00
2. Types of Border Style 🔲 https://t.co/HLXJjb5WMp,https://twitter.com/Prathkum/status/1402285425088024580,2021-06-08 15:24:33+00:00
1. CSS Box Model 📦 https://t.co/ZHSHb8w22D,https://twitter.com/Prathkum/status/1402285412744237067,2021-06-08 15:24:30+00:00
"10 great handmade CSS and JavaScript cheat sheets you won't find anywhere

🧵👇",https://twitter.com/Prathkum/status/1402285391382683653,2021-06-08 15:24:25+00:00
@svpino Exactly! I have seen many threads of mine go viral after few hours of posting. So i don't think there is some best time to post,https://twitter.com/Prathkum/status/1402273795122110471,2021-06-08 14:38:20+00:00
@hetu0919 Awesome! 🔥,https://twitter.com/Prathkum/status/1402273014557839365,2021-06-08 14:35:14+00:00
@itsHamhere Hoping for good 🤞🏻,https://twitter.com/Prathkum/status/1402272860765397003,2021-06-08 14:34:37+00:00
@vedprakashtech Wow! Your compared me with Google 🥺🥺,https://twitter.com/Prathkum/status/1402272754557128708,2021-06-08 14:34:12+00:00
"@RitikSahni22 @SankethYS @aryan_kochhar @mkhundmiri @ayshptk @sahilypatel @0xdf_ @SejalSud Thanks, Ritik 🙏❤️",https://twitter.com/Prathkum/status/1402272486901833729,2021-06-08 14:33:08+00:00
@mickey_codes No such plans right now. But will do one day,https://twitter.com/Prathkum/status/1402271798939500553,2021-06-08 14:30:24+00:00
@Insharamin People will always love Quality content,https://twitter.com/Prathkum/status/1402255026475708416,2021-06-08 13:23:45+00:00
"@timmyoflife Sure! Stay tuned, soon I'll giveaway 100 copies😉",https://twitter.com/Prathkum/status/1402254853531836418,2021-06-08 13:23:04+00:00
"People ask me what's the best time to post a tweet or thread? 

My answer
I don't think about it. If your tweet/thread is valuable, it will definitely find its way",https://twitter.com/Prathkum/status/1402254365629505545,2021-06-08 13:21:08+00:00
"@krittiyaClark Thanks, Krittiya 🙏",https://twitter.com/Prathkum/status/1402250781965787137,2021-06-08 13:06:53+00:00
@Dhanush_Xen I am going to some other galaxy,https://twitter.com/Prathkum/status/1402250702932516866,2021-06-08 13:06:34+00:00
@SatheshKumarR8 I have Acer nitro 5 and its good,https://twitter.com/Prathkum/status/1402250316859408389,2021-06-08 13:05:02+00:00
@suprabhasupi I love creating content and will continue to do so,https://twitter.com/Prathkum/status/1402250020464697349,2021-06-08 13:03:52+00:00
@AvniGupta_ Thanks! 🙏,https://twitter.com/Prathkum/status/1402249741639970816,2021-06-08 13:02:45+00:00
@dermayank Thank you ❤️,https://twitter.com/Prathkum/status/1402249641278656512,2021-06-08 13:02:21+00:00
"@_5kiki Haha! For sure, lets collaborate",https://twitter.com/Prathkum/status/1402249562085990402,2021-06-08 13:02:02+00:00
@rishav0317 Its a VS Code theme - 2077,https://twitter.com/Prathkum/status/1402248956164206597,2021-06-08 12:59:38+00:00
@charuk_ Thank you❤️🙏,https://twitter.com/Prathkum/status/1402248660277100548,2021-06-08 12:58:27+00:00
"@AkshayAcharya03 Thanks, Akshay! I am just trying my best",https://twitter.com/Prathkum/status/1402248239739404290,2021-06-08 12:56:47+00:00
@surjithctly https://t.co/ES7hWaRpqR,https://twitter.com/Prathkum/status/1402247423313924102,2021-06-08 12:53:32+00:00
"@CreatewithChloe It is actually very easy.

fixed !Important;",https://twitter.com/Prathkum/status/1402246817962610690,2021-06-08 12:51:08+00:00
"@dmokafa Thank you so much, Daniel! This would not have been possible without your support",https://twitter.com/Prathkum/status/1402246577385742347,2021-06-08 12:50:11+00:00
@ItikaSinghal Now I am thinking about it. I think you're right,https://twitter.com/Prathkum/status/1402246221717143552,2021-06-08 12:48:46+00:00
"@PDostiyar Thank you, Pervaiz❤️",https://twitter.com/Prathkum/status/1402246017936805898,2021-06-08 12:47:57+00:00
"@_georgemoller Thanks, George! Insane growth is yours. I remember you had &lt;50 followers around 2 months ago.",https://twitter.com/Prathkum/status/1402245453270290432,2021-06-08 12:45:43+00:00
"@muthuannamalai_ Thank you, Muthu❤️",https://twitter.com/Prathkum/status/1402245052504571905,2021-06-08 12:44:07+00:00
"@neerajdask Of course, I checked!",https://twitter.com/Prathkum/status/1402244823881420812,2021-06-08 12:43:13+00:00
Stackoverflow and GitHub are down so I took this opportunity to get second dose of vaccine 💉,https://twitter.com/Prathkum/status/1402223785319669760,2021-06-08 11:19:37+00:00
@suaveJJ 😂😂,https://twitter.com/Prathkum/status/1402186088815357957,2021-06-08 08:49:49+00:00
"@VladPasca5 Thanks, Vlad ❤️🙏",https://twitter.com/Prathkum/status/1402185983597039618,2021-06-08 08:49:24+00:00
"@sunilc_ You're right 😁

The only difference is I created that using CSS😂",https://twitter.com/Prathkum/status/1402185761106006018,2021-06-08 08:48:31+00:00
"@The_Tech_Nerd9 Thank you, Anuthran 🙏❤️",https://twitter.com/Prathkum/status/1402185484810420226,2021-06-08 08:47:25+00:00
@csaba_kissi These all are fabulous projects🔥,https://twitter.com/Prathkum/status/1402185339410604035,2021-06-08 08:46:50+00:00
@JanaSunrise What? 90M?? 😬 https://t.co/I1zaQ3NS9B,https://twitter.com/Prathkum/status/1402180629203095553,2021-06-08 08:28:07+00:00
"@AmanpreetDev Thanks, Aman! ❤️🙏",https://twitter.com/Prathkum/status/1402179512406708230,2021-06-08 08:23:41+00:00
@Insharamin Give me a month and I'll try to reach there,https://twitter.com/Prathkum/status/1402178458814275590,2021-06-08 08:19:30+00:00
@TheAnkurTyagi https://t.co/G5kKr4zlSn,https://twitter.com/Prathkum/status/1402178374534000645,2021-06-08 08:19:10+00:00
"@razacodes Thanks, Raza 🙏❤️",https://twitter.com/Prathkum/status/1402178297715257347,2021-06-08 08:18:52+00:00
@Deveshb15 I appreciate your support 🙏❤️,https://twitter.com/Prathkum/status/1402178214949056515,2021-06-08 08:18:32+00:00
"@MakadiaHarsh Ahh! Thanks, Harsh! 🙏❤️",https://twitter.com/Prathkum/status/1402178053258711043,2021-06-08 08:17:53+00:00
"@vphreak I made this with HTML, thank you❤️",https://twitter.com/Prathkum/status/1402177946207461377,2021-06-08 08:17:28+00:00
"@csaba_kissi Thanks, Csaba! ❤️🙏
As I always said, you're too good",https://twitter.com/Prathkum/status/1402177867857891330,2021-06-08 08:17:09+00:00
@BaldeepDhurkot I always take notes and I believe it is the best way to learn,https://twitter.com/Prathkum/status/1402177642980200450,2021-06-08 08:16:15+00:00
"@Amr0_Elgammal I love talking notes. Writing down it on paper is something that can help us to learn a particular concept more effectively and keep it in our mind for a long time.

Also notes are easily accessible. They are not bound to any software or technology.",https://twitter.com/Prathkum/status/1402177410389340161,2021-06-08 08:15:20+00:00
"@razacodes Boom! I am so happy to know that!

Anyone can do this, just need to crack the Twitter algo 😉

And you cracked it now 🚀",https://twitter.com/Prathkum/status/1402176471901216771,2021-06-08 08:11:36+00:00
"Everyone is talking about ""X"" mistakes they made when they started with web development.

I made a lot of mistakes too, but let me tell you 2 good things I did

1. I always wrote notes at the beginning
2. I have never been in a hurry",https://twitter.com/Prathkum/status/1402175458490437632,2021-06-08 08:07:35+00:00
@swastika0015 Thanks! 😍😍,https://twitter.com/Prathkum/status/1402169491581136902,2021-06-08 07:43:52+00:00
@catalinmpit https://t.co/74Obz7jeu1,https://twitter.com/Prathkum/status/1402169311691567107,2021-06-08 07:43:09+00:00
@lghjsmn I appreciate your words. Thank you so much,https://twitter.com/Prathkum/status/1402168910347083776,2021-06-08 07:41:33+00:00
@csaba_kissi 😍😍,https://twitter.com/Prathkum/status/1402168566821003267,2021-06-08 07:40:12+00:00
"@pprashil Thank you, Prashil! I am just trying my best to make this place even better",https://twitter.com/Prathkum/status/1402168510919233537,2021-06-08 07:39:58+00:00
@itsHamhere They rejected me on 3rd June lol,https://twitter.com/Prathkum/status/1402168342421524483,2021-06-08 07:39:18+00:00
"Thank you, Now over 90000 people are willing to hear from me❤️

And I created this GIF using CSS 👇 https://t.co/Dp9KHNUDoY",https://twitter.com/Prathkum/status/1402168062820847621,2021-06-08 07:38:11+00:00
"@wefcksociety Haha😅

But I tweet about JavaScript, React, Semantic HTML, UI and other stuff as well",https://twitter.com/Prathkum/status/1402143300841197570,2021-06-08 05:59:48+00:00
@adelabukamal Pretty great 🔥,https://twitter.com/Prathkum/status/1402142975874932738,2021-06-08 05:58:30+00:00
@Abhinav11234 @SimonHoiberg Awesome!,https://twitter.com/Prathkum/status/1402142737311277056,2021-06-08 05:57:33+00:00
